age,potential,value_eur,wage_eur,dribbling,overall,technical_score,value_per_wage,age_potential_gap,tier,cluster
30,67,475000.0,3000.0,64.0,67,64.0,158.2805731422859,0,Good,0
32,67,400000.0,8000.0,45.0,67,45.0,49.99375078115236,0,Good,1
20,75,675000.0,15000.0,72.0,67,72.0,44.997000199986665,8,Good,3
32,67,500000.0,8000.0,66.0,67,66.0,62.49218847644045,0,Good,0
27,68,725000.0,3000.0,70.0,67,70.0,241.58613795401533,1,Good,0
23,73,725000.0,15000.0,74.0,67,74.0,48.33011132591161,6,Good,3
24,72,725000.0,2000.0,65.0,67,65.0,362.3188405797101,5,Good,0
32,67,500000.0,3000.0,66.0,67,66.0,166.61112962345885,0,Good,0
27,68,650000.0,15000.0,32.0,67,32.0,43.3304446370242,1,Good,1
26,67,700000.0,10000.0,37.0,67,37.0,69.99300069993001,0,Good,1
22,70,500000.0,3000.0,55.0,67,55.0,166.61112962345885,3,Good,0
23,72,725000.0,10000.0,58.0,67,58.0,72.4927507249275,5,Good,3
20,78,675000.0,8000.0,75.0,67,75.0,84.3644544431946,11,Good,3
24,69,800000.0,10000.0,67.0,67,67.0,79.99200079992,2,Good,0
18,78,425000.0,5000.0,59.0,67,59.0,84.98300339932014,11,Good,3
28,67,600000.0,6000.0,49.0,67,49.0,99.98333611064822,0,Good,0
22,75,675000.0,8000.0,53.0,67,53.0,84.3644544431946,8,Good,3
24,72,800000.0,10000.0,75.0,67,75.0,79.99200079992,5,Good,3
29,67,650000.0,8000.0,72.0,67,72.0,81.23984501937258,0,Good,0
24,72,725000.0,2000.0,73.0,67,73.0,362.3188405797101,5,Good,0
23,73,675000.0,5000.0,69.0,67,69.0,134.9730053989202,6,Good,3
21,72,600000.0,8000.0,67.0,67,67.0,74.99062617172854,5,Good,3
18,82,600000.0,3000.0,74.0,67,74.0,199.93335554815062,15,Good,3
20,77,675000.0,8000.0,71.0,67,71.0,84.3644544431946,10,Good,3
21,70,475000.0,8000.0,59.0,67,59.0,59.367579052618424,3,Good,3
20,76,500000.0,10000.0,66.0,67,66.0,49.99500049995,9,Good,3
22,70,600000.0,8000.0,68.0,67,68.0,74.99062617172854,3,Good,3
23,72,675000.0,9000.0,69.0,67,69.0,74.99166759248972,5,Good,3
23,71,575000.0,9000.0,44.0,67,44.0,63.88179091212088,4,Good,1
24,71,650000.0,9000.0,59.0,67,59.0,72.21419842239752,4,Good,3
18,79,600000.0,8000.0,73.0,67,73.0,74.99062617172854,12,Good,3
18,80,525000.0,3000.0,75.0,67,75.0,174.9416861046318,13,Good,3
21,74,500000.0,8000.0,37.0,67,37.0,62.49218847644045,7,Good,1
27,68,800000.0,10000.0,69.0,67,69.0,79.99200079992,1,Good,0
24,72,725000.0,10000.0,74.0,67,74.0,72.4927507249275,5,Good,3
17,81,425000.0,8000.0,60.0,67,60.0,53.11836020497438,14,Good,3
19,76,550000.0,10000.0,70.0,67,70.0,54.99450054994501,9,Good,3
20,75,500000.0,10000.0,64.0,67,64.0,49.99500049995,8,Good,3
19,78,550000.0,10000.0,69.0,67,69.0,54.99450054994501,11,Good,3
27,67,800000.0,10000.0,65.0,67,65.0,79.99200079992,0,Good,0
22,76,600000.0,8000.0,70.0,67,70.0,74.99062617172854,9,Good,3
25,71,675000.0,15000.0,65.0,67,65.0,44.997000199986665,4,Good,0
20,80,525000.0,7000.0,62.0,67,62.0,74.98928724467933,13,Good,3
20,78,500000.0,10000.0,40.0,67,40.0,49.99500049995,11,Good,1
24,74,350000.0,5000.0,43.0,67,43.0,69.98600279944012,7,Good,1
18,77,600000.0,3000.0,71.0,67,71.0,199.93335554815062,10,Good,3
19,77,550000.0,7000.0,73.0,67,73.0,78.56020568490216,10,Good,3
22,73,500000.0,15000.0,37.0,67,37.0,33.33111125924938,6,Good,1
19,76,550000.0,10000.0,74.0,67,74.0,54.99450054994501,9,Good,3
23,74,725000.0,10000.0,66.0,67,66.0,72.4927507249275,7,Good,3
29,67,700000.0,9000.0,67.0,67,67.0,77.76913676258194,0,Good,0
22,72,675000.0,15000.0,68.0,67,68.0,44.997000199986665,5,Good,3
26,68,850000.0,10000.0,74.0,67,74.0,84.99150084991501,1,Good,0
26,68,775000.0,10000.0,70.0,67,70.0,77.49225077492251,1,Good,0
17,83,525000.0,3000.0,76.0,67,76.0,174.9416861046318,16,Good,3
23,72,350000.0,5000.0,64.0,67,64.0,69.98600279944012,5,Good,3
24,72,350000.0,5000.0,68.0,67,68.0,69.98600279944012,5,Good,3
22,71,500000.0,10000.0,68.0,67,68.0,49.99500049995,4,Good,3
19,83,550000.0,10000.0,73.0,67,73.0,54.99450054994501,16,Good,3
20,76,675000.0,8000.0,62.0,67,62.0,84.3644544431946,9,Good,3
19,76,550000.0,2000.0,71.0,67,71.0,274.86256871564217,9,Good,3
29,67,550000.0,8000.0,67.0,67,67.0,68.74140732408449,0,Good,0
25,69,750000.0,9000.0,72.0,67,72.0,83.32407510276636,2,Good,0
24,70,625000.0,9000.0,58.0,67,58.0,69.4367292523053,3,Good,0
24,72,650000.0,15000.0,67.0,67,67.0,43.3304446370242,5,Good,3
22,73,675000.0,10000.0,65.0,67,65.0,67.49325067493251,6,Good,3
25,69,825000.0,10000.0,72.0,67,72.0,82.4917508249175,2,Good,0
27,72,725000.0,10000.0,66.0,67,66.0,72.4927507249275,5,Good,0
24,72,650000.0,9000.0,67.0,67,67.0,72.21419842239752,5,Good,3
22,72,675000.0,8000.0,64.0,67,64.0,84.3644544431946,5,Good,3
22,73,675000.0,10000.0,70.0,67,70.0,67.49325067493251,6,Good,3
28,67,750000.0,10000.0,68.0,67,68.0,74.99250074992501,0,Good,0
25,70,825000.0,10000.0,59.0,67,59.0,82.4917508249175,3,Good,0
23,72,350000.0,5000.0,68.0,67,68.0,69.98600279944012,5,Good,3
31,66,450000.0,2000.0,66.0,66,66.0,224.88755622188904,0,Good,0
31,66,625000.0,7000.0,79.0,66,79.0,89.27296100557064,0,Good,0
37,66,70000.0,2000.0,66.0,66,66.0,34.982508745627186,0,Good,0
35,66,275000.0,4000.0,68.0,66,68.0,68.73281679580106,0,Good,0
36,66,350000.0,3000.0,61.0,66,61.0,116.62779073642119,0,Good,0
39,66,120000.0,4000.0,62.0,66,62.0,29.992501874531367,0,Good,0
38,66,1000.0,7000.0,61.0,66,61.0,0.14283673760891302,0,Good,0
34,66,170000.0,4000.0,59.0,66,59.0,42.489377655586104,0,Good,0
33,66,400000.0,4000.0,68.0,66,68.0,99.9750062484379,0,Good,0
35,66,110000.0,4000.0,67.0,66,67.0,27.49312671832042,0,Good,0
35,66,200000.0,4000.0,68.0,66,68.0,49.98750312421895,0,Good,0
32,66,500000.0,2000.0,69.0,66,69.0,249.8750624687656,0,Good,0
34,66,210000.0,4000.0,53.0,66,53.0,52.48687828042989,0,Good,0
35,66,200000.0,8000.0,70.0,66,70.0,24.99687539057618,0,Good,0
33,66,400000.0,4000.0,60.0,66,60.0,99.9750062484379,0,Good,0
33,66,525000.0,2000.0,62.0,66,62.0,262.3688155922039,0,Good,0
31,66,450000.0,6000.0,62.0,66,62.0,74.98750208298617,0,Good,0
39,66,120000.0,3000.0,62.0,66,62.0,39.98667110963012,0,Good,0
31,66,550000.0,6000.0,72.0,66,72.0,91.65139143476087,0,Good,0
35,66,275000.0,2000.0,66.0,66,66.0,137.43128435782108,0,Good,0
33,66,525000.0,4000.0,62.0,66,62.0,131.21719570107473,0,Good,0
34,66,170000.0,4000.0,60.0,66,60.0,42.489377655586104,0,Good,0
34,66,375000.0,8000.0,65.0,66,65.0,46.869141357330335,0,Good,0
31,66,550000.0,6000.0,65.0,66,65.0,91.65139143476087,0,Good,0
34,66,210000.0,4000.0,50.0,66,50.0,52.48687828042989,0,Good,0
31,66,550000.0,6000.0,66.0,66,66.0,91.65139143476087,0,Good,0
32,66,575000.0,6000.0,62.0,66,62.0,95.81736377270455,0,Good,0
31,66,450000.0,6000.0,59.0,66,59.0,74.98750208298617,0,Good,0
34,66,170000.0,4000.0,61.0,66,61.0,42.489377655586104,0,Good,0
29,66,650000.0,6000.0,69.0,66,69.0,108.31528078653558,0,Good,0
32,66,375000.0,6000.0,64.0,66,64.0,62.48958506915514,0,Good,0
32,66,575000.0,9000.0,62.0,66,62.0,63.88179091212088,0,Good,0
31,66,625000.0,8000.0,56.0,66,56.0,78.11523559555056,0,Good,0
32,66,575000.0,2000.0,62.0,66,62.0,287.35632183908046,0,Good,0
35,66,425000.0,2000.0,62.0,66,62.0,212.39380309845077,0,Good,0
33,66,400000.0,4000.0,65.0,66,65.0,99.9750062484379,0,Good,0
32,66,575000.0,6000.0,62.0,66,62.0,95.81736377270455,0,Good,0
39,66,350000.0,3000.0,60.0,66,60.0,116.62779073642119,0,Good,0
28,66,675000.0,7000.0,69.0,66,69.0,96.41479788601629,0,Good,0
29,66,700000.0,7000.0,62.0,66,62.0,99.98571632623911,0,Good,0
27,68,800000.0,5000.0,78.0,66,78.0,159.96800639872026,2,Good,0
28,66,675000.0,7000.0,62.0,66,62.0,96.41479788601629,0,Good,0
30,66,675000.0,6000.0,62.0,66,62.0,112.48125312447925,0,Good,0
33,66,275000.0,2000.0,59.0,66,59.0,137.43128435782108,0,Good,0
31,66,625000.0,9000.0,62.0,66,62.0,69.4367292523053,0,Good,0
30,66,500000.0,6000.0,49.0,66,49.0,83.31944675887353,0,Good,0
35,66,425000.0,4000.0,62.0,66,62.0,106.22344413896526,0,Good,0
34,66,210000.0,4000.0,45.0,66,45.0,52.48687828042989,0,Good,1
32,66,375000.0,6000.0,59.0,66,59.0,62.48958506915514,0,Good,0
28,66,600000.0,4000.0,62.0,66,62.0,149.96250937265683,0,Good,0
28,66,600000.0,7000.0,43.0,66,43.0,85.70204256534781,0,Good,1
31,66,450000.0,8000.0,36.0,66,36.0,56.2429696287964,0,Good,1
34,66,210000.0,2000.0,61.0,66,61.0,104.94752623688156,0,Good,0
30,66,675000.0,6000.0,62.0,66,62.0,112.48125312447925,0,Good,0
29,66,350000.0,5000.0,62.0,66,62.0,69.98600279944012,0,Good,0
34,66,210000.0,2000.0,58.0,66,58.0,104.94752623688156,0,Good,0
35,66,110000.0,4000.0,58.0,66,58.0,27.49312671832042,0,Good,0
36,66,350000.0,4000.0,43.0,66,43.0,87.47813046738315,0,Good,0
31,66,550000.0,6000.0,65.0,66,65.0,91.65139143476087,0,Good,0
29,66,550000.0,8000.0,49.0,66,49.0,68.74140732408449,0,Good,1
29,66,550000.0,6000.0,62.0,66,62.0,91.65139143476087,0,Good,0
32,66,575000.0,6000.0,62.0,66,62.0,95.81736377270455,0,Good,0
32,66,400000.0,2000.0,65.0,66,65.0,199.9000499750125,0,Good,0
32,66,575000.0,7000.0,66.0,66,66.0,82.13112412512498,0,Good,0
27,69,650000.0,8000.0,56.0,66,56.0,81.23984501937258,3,Good,0
28,66,750000.0,8000.0,59.0,66,59.0,93.73828271466067,0,Good,0
31,66,550000.0,8000.0,67.0,66,67.0,68.74140732408449,0,Good,0
30,66,475000.0,6000.0,67.0,66,67.0,79.15347442092984,0,Good,0
33,66,300000.0,2000.0,54.0,66,54.0,149.92503748125938,0,Good,0
34,66,475000.0,7000.0,62.0,66,62.0,67.84745036423368,0,Good,0
34,66,375000.0,4000.0,66.0,66,66.0,93.72656835791052,0,Good,0
29,66,550000.0,6000.0,52.0,66,52.0,91.65139143476087,0,Good,0
31,66,450000.0,6000.0,52.0,66,52.0,74.98750208298617,0,Good,0
29,66,700000.0,6000.0,62.0,66,62.0,116.64722546242292,0,Good,0
33,66,300000.0,4000.0,46.0,66,46.0,74.98125468632841,0,Good,0
29,66,550000.0,6000.0,52.0,66,52.0,91.65139143476087,0,Good,0
29,66,700000.0,6000.0,70.0,66,70.0,116.64722546242292,0,Good,0
36,66,350000.0,3000.0,62.0,66,62.0,116.62779073642119,0,Good,0
30,66,500000.0,2000.0,44.0,66,44.0,249.8750624687656,0,Good,0
33,66,400000.0,4000.0,70.0,66,70.0,99.9750062484379,0,Good,0
29,66,550000.0,6000.0,53.0,66,53.0,91.65139143476087,0,Good,0
35,66,200000.0,4000.0,67.0,66,67.0,49.98750312421895,0,Good,0
33,66,350000.0,5000.0,64.0,66,64.0,69.98600279944012,0,Good,0
34,66,210000.0,2000.0,69.0,66,69.0,104.94752623688156,0,Good,0
32,66,375000.0,6000.0,70.0,66,70.0,62.48958506915514,0,Good,0
33,66,350000.0,5000.0,71.0,66,71.0,69.98600279944012,0,Good,0
32,66,400000.0,2000.0,66.0,66,66.0,199.9000499750125,0,Good,0
40,66,350000.0,2000.0,63.0,66,63.0,174.91254372813594,0,Good,0
38,66,350000.0,3000.0,49.0,66,49.0,116.62779073642119,0,Good,0
32,66,400000.0,9000.0,65.0,66,65.0,44.43950672147539,0,Good,0
29,66,700000.0,6000.0,64.0,66,64.0,116.64722546242292,0,Good,0
30,66,500000.0,6000.0,67.0,66,67.0,83.31944675887353,0,Good,0
31,66,625000.0,6000.0,62.0,66,62.0,104.1493084485919,0,Good,0
29,66,550000.0,6000.0,59.0,66,59.0,91.65139143476087,0,Good,0
33,66,400000.0,4000.0,66.0,66,66.0,99.9750062484379,0,Good,0
33,66,275000.0,2000.0,67.0,66,67.0,137.43128435782108,0,Good,0
31,66,450000.0,2000.0,44.0,66,44.0,224.88755622188904,0,Good,0
31,66,425000.0,8000.0,65.0,66,65.0,53.11836020497438,0,Good,0
29,66,700000.0,3000.0,62.0,66,62.0,233.25558147284238,0,Good,0
28,66,350000.0,5000.0,67.0,66,67.0,69.98600279944012,0,Good,0
32,66,500000.0,6000.0,67.0,66,67.0,83.31944675887353,0,Good,0
34,66,170000.0,4000.0,58.0,66,58.0,42.489377655586104,0,Good,0
35,66,110000.0,4000.0,52.0,66,52.0,27.49312671832042,0,Good,0
31,66,550000.0,6000.0,65.0,66,65.0,91.65139143476087,0,Good,0
31,66,550000.0,6000.0,66.0,66,66.0,91.65139143476087,0,Good,0
31,66,625000.0,6000.0,62.0,66,62.0,104.1493084485919,0,Good,0
32,66,400000.0,6000.0,43.0,66,43.0,66.65555740709881,0,Good,1
33,66,300000.0,4000.0,58.0,66,58.0,74.98125468632841,0,Good,0
30,66,600000.0,2000.0,68.0,66,68.0,299.85007496251876,0,Good,0
30,66,600000.0,9000.0,57.0,66,57.0,66.65926008221308,0,Good,0
28,66,600000.0,9000.0,48.0,66,48.0,66.65926008221308,0,Good,1
33,66,300000.0,4000.0,47.0,66,47.0,74.98125468632841,0,Good,0
31,66,450000.0,6000.0,70.0,66,70.0,74.98750208298617,0,Good,0
28,66,750000.0,8000.0,71.0,66,71.0,93.73828271466067,0,Good,0
30,66,675000.0,6000.0,62.0,66,62.0,112.48125312447925,0,Good,0
28,66,750000.0,10000.0,70.0,66,70.0,74.99250074992501,0,Good,0
29,66,550000.0,6000.0,62.0,66,62.0,91.65139143476087,0,Good,0
36,66,80000.0,4000.0,50.0,66,50.0,19.99500124968758,0,Good,0
29,66,650000.0,6000.0,68.0,66,68.0,108.31528078653558,0,Good,0
31,66,450000.0,6000.0,65.0,66,65.0,74.98750208298617,0,Good,0
31,66,550000.0,6000.0,61.0,66,61.0,91.65139143476087,0,Good,0
30,66,500000.0,6000.0,58.0,66,58.0,83.31944675887353,0,Good,0
30,66,500000.0,6000.0,58.0,66,58.0,83.31944675887353,0,Good,0
30,66,600000.0,6000.0,71.0,66,71.0,99.98333611064822,0,Good,0
30,66,675000.0,6000.0,63.0,66,63.0,112.48125312447925,0,Good,0
34,66,300000.0,4000.0,68.0,66,68.0,74.98125468632841,0,Good,0
34,66,170000.0,2000.0,65.0,66,65.0,84.95752123938031,0,Good,0
31,66,425000.0,6000.0,64.0,66,64.0,70.8215297450425,0,Good,0
29,66,700000.0,6000.0,59.0,66,59.0,116.64722546242292,0,Good,0
31,66,550000.0,6000.0,68.0,66,68.0,91.65139143476087,0,Good,0
30,66,500000.0,9000.0,62.0,66,62.0,55.54938340184424,0,Good,0
30,66,475000.0,9000.0,56.0,66,56.0,52.77191423175203,0,Good,0
32,66,375000.0,6000.0,57.0,66,57.0,62.48958506915514,0,Good,0
29,66,525000.0,6000.0,56.0,66,56.0,87.4854190968172,0,Good,0
27,67,650000.0,7000.0,55.0,66,55.0,92.84387944579346,1,Good,0
26,70,700000.0,7000.0,62.0,66,62.0,99.98571632623911,4,Good,0
33,66,300000.0,2000.0,45.0,66,45.0,149.92503748125938,0,Good,0
29,66,550000.0,6000.0,50.0,66,50.0,91.65139143476087,0,Good,0
35,66,200000.0,2000.0,67.0,66,67.0,99.95002498750625,0,Good,0
32,66,500000.0,6000.0,68.0,66,68.0,83.31944675887353,0,Good,0
32,66,500000.0,9000.0,64.0,66,64.0,55.54938340184424,0,Good,0
30,66,600000.0,9000.0,59.0,66,59.0,66.65926008221308,0,Good,0
29,66,550000.0,2000.0,43.0,66,43.0,274.86256871564217,0,Good,0
30,66,500000.0,2000.0,68.0,66,68.0,249.8750624687656,0,Good,0
29,66,650000.0,6000.0,65.0,66,65.0,108.31528078653558,0,Good,0
29,66,550000.0,6000.0,39.0,66,39.0,91.65139143476087,0,Good,1
30,66,600000.0,6000.0,67.0,66,67.0,99.98333611064822,0,Good,0
29,66,700000.0,6000.0,64.0,66,64.0,116.64722546242292,0,Good,0
34,66,300000.0,4000.0,69.0,66,69.0,74.98125468632841,0,Good,0
31,66,450000.0,6000.0,54.0,66,54.0,74.98750208298617,0,Good,0
28,66,750000.0,8000.0,67.0,66,67.0,93.73828271466067,0,Good,0
30,66,600000.0,2000.0,67.0,66,67.0,299.85007496251876,0,Good,0
28,66,675000.0,7000.0,62.0,66,62.0,96.41479788601629,0,Good,0
35,66,425000.0,7000.0,62.0,66,62.0,60.70561348378803,0,Good,0
35,66,110000.0,4000.0,53.0,66,53.0,27.49312671832042,0,Good,0
30,66,675000.0,6000.0,63.0,66,63.0,112.48125312447925,0,Good,0
30,66,500000.0,2000.0,55.0,66,55.0,249.8750624687656,0,Good,0
31,66,450000.0,6000.0,63.0,66,63.0,74.98750208298617,0,Good,0
30,66,500000.0,8000.0,58.0,66,58.0,62.49218847644045,0,Good,0
31,66,425000.0,6000.0,65.0,66,65.0,70.8215297450425,0,Good,0
31,66,450000.0,2000.0,47.0,66,47.0,224.88755622188904,0,Good,0
32,66,500000.0,6000.0,66.0,66,66.0,83.31944675887353,0,Good,0
32,66,400000.0,6000.0,65.0,66,65.0,66.65555740709881,0,Good,0
27,71,650000.0,7000.0,69.0,66,69.0,92.84387944579346,5,Good,0
29,66,550000.0,6000.0,38.0,66,38.0,91.65139143476087,0,Good,1
29,66,700000.0,2000.0,62.0,66,62.0,349.8250874562719,0,Good,0
29,66,700000.0,6000.0,62.0,66,62.0,116.64722546242292,0,Good,0
29,66,650000.0,6000.0,70.0,66,70.0,108.31528078653558,0,Good,0
27,66,650000.0,7000.0,65.0,66,65.0,92.84387944579346,0,Good,0
31,66,625000.0,6000.0,67.0,66,67.0,104.1493084485919,0,Good,0
28,66,675000.0,4000.0,65.0,66,65.0,168.70782304423895,0,Good,0
26,71,775000.0,7000.0,72.0,66,72.0,110.69847164690758,5,Good,0
28,66,675000.0,7000.0,71.0,66,71.0,96.41479788601629,0,Good,0
27,66,800000.0,8000.0,67.0,66,67.0,99.98750156230471,0,Good,0
28,66,600000.0,7000.0,58.0,66,58.0,85.70204256534781,0,Good,0
30,66,600000.0,8000.0,71.0,66,71.0,74.99062617172854,0,Good,0
27,67,650000.0,8000.0,64.0,66,64.0,81.23984501937258,1,Good,0
28,66,600000.0,7000.0,53.0,66,53.0,85.70204256534781,0,Good,0
31,66,625000.0,6000.0,62.0,66,62.0,104.1493084485919,0,Good,0
26,71,700000.0,7000.0,58.0,66,58.0,99.98571632623911,5,Good,0
27,68,650000.0,4000.0,64.0,66,64.0,162.45938515371157,2,Good,0
30,66,500000.0,6000.0,51.0,66,51.0,83.31944675887353,0,Good,0
29,66,700000.0,6000.0,63.0,66,63.0,116.64722546242292,0,Good,0
34,66,210000.0,4000.0,49.0,66,49.0,52.48687828042989,0,Good,0
29,66,550000.0,2000.0,57.0,66,57.0,274.86256871564217,0,Good,0
27,69,800000.0,10000.0,68.0,66,68.0,79.99200079992,3,Good,0
30,66,675000.0,6000.0,62.0,66,62.0,112.48125312447925,0,Good,0
28,66,575000.0,7000.0,59.0,66,59.0,82.13112412512498,0,Good,0
42,66,120000.0,4000.0,62.0,66,62.0,29.992501874531367,0,Good,0
28,66,675000.0,9000.0,63.0,66,63.0,74.99166759248972,0,Good,0
28,66,600000.0,7000.0,64.0,66,64.0,85.70204256534781,0,Good,0
31,66,550000.0,6000.0,67.0,66,67.0,91.65139143476087,0,Good,0
25,68,675000.0,6000.0,62.0,66,62.0,112.48125312447925,2,Good,0
31,66,625000.0,6000.0,62.0,66,62.0,104.1493084485919,0,Good,0
26,67,700000.0,9000.0,64.0,66,64.0,77.76913676258194,1,Good,0
26,67,700000.0,10000.0,57.0,66,57.0,69.99300069993001,1,Good,0
28,66,675000.0,7000.0,69.0,66,69.0,96.41479788601629,0,Good,0
25,71,825000.0,6000.0,54.0,66,54.0,137.4770871521413,5,Good,0
26,69,700000.0,4000.0,62.0,66,62.0,174.9562609347663,3,Good,0
25,69,750000.0,6000.0,67.0,66,67.0,124.97917013831028,3,Good,0
35,66,70000.0,7000.0,58.0,66,58.0,9.99857163262391,0,Good,0
34,66,375000.0,4000.0,60.0,66,60.0,93.72656835791052,0,Good,0
30,66,500000.0,6000.0,49.0,66,49.0,83.31944675887353,0,Good,0
29,66,700000.0,6000.0,66.0,66,66.0,116.64722546242292,0,Good,0
34,66,375000.0,4000.0,53.0,66,53.0,93.72656835791052,0,Good,0
27,68,650000.0,7000.0,67.0,66,67.0,92.84387944579346,2,Good,0
26,68,700000.0,7000.0,56.0,66,56.0,99.98571632623911,2,Good,0
27,69,800000.0,8000.0,69.0,66,69.0,99.98750156230471,3,Good,0
25,67,675000.0,6000.0,63.0,66,63.0,112.48125312447925,1,Good,0
29,66,700000.0,3000.0,66.0,66,66.0,233.25558147284238,0,Good,0
29,66,550000.0,6000.0,50.0,66,50.0,91.65139143476087,0,Good,0
29,66,700000.0,6000.0,59.0,66,59.0,116.64722546242292,0,Good,0
29,66,550000.0,6000.0,56.0,66,56.0,91.65139143476087,0,Good,0
30,66,675000.0,2000.0,62.0,66,62.0,337.3313343328336,0,Good,0
29,66,650000.0,6000.0,72.0,66,72.0,108.31528078653558,0,Good,0
25,70,675000.0,6000.0,62.0,66,62.0,112.48125312447925,4,Good,0
30,66,500000.0,6000.0,50.0,66,50.0,83.31944675887353,0,Good,0
31,66,550000.0,6000.0,68.0,66,68.0,91.65139143476087,0,Good,0
26,66,700000.0,7000.0,61.0,66,61.0,99.98571632623911,0,Good,0
29,66,350000.0,5000.0,39.0,66,39.0,69.98600279944012,0,Good,1
29,66,550000.0,9000.0,50.0,66,50.0,61.10432174202867,0,Good,0
29,66,550000.0,8000.0,64.0,66,64.0,68.74140732408449,0,Good,0
29,66,525000.0,6000.0,58.0,66,58.0,87.4854190968172,0,Good,0
27,66,625000.0,4000.0,58.0,66,58.0,156.2109472631842,0,Good,0
28,66,675000.0,10000.0,69.0,66,69.0,67.49325067493251,0,Good,0
26,71,700000.0,7000.0,56.0,66,56.0,99.98571632623911,5,Good,0
27,67,650000.0,7000.0,63.0,66,63.0,92.84387944579346,1,Good,0
26,70,775000.0,7000.0,65.0,66,65.0,110.69847164690758,4,Good,0
29,66,650000.0,6000.0,74.0,66,74.0,108.31528078653558,0,Good,0
26,68,850000.0,8000.0,65.0,66,65.0,106.23672040994876,2,Good,0
29,66,650000.0,6000.0,70.0,66,70.0,108.31528078653558,0,Good,0
28,66,750000.0,8000.0,60.0,66,60.0,93.73828271466067,0,Good,0
26,68,700000.0,7000.0,65.0,66,65.0,99.98571632623911,2,Good,0
25,67,825000.0,6000.0,67.0,66,67.0,137.4770871521413,1,Good,0
26,71,700000.0,7000.0,53.0,66,53.0,99.98571632623911,5,Good,0
25,71,675000.0,6000.0,65.0,66,65.0,112.48125312447925,5,Good,0
32,66,575000.0,8000.0,62.0,66,62.0,71.86601674790651,0,Good,0
25,71,750000.0,6000.0,68.0,66,68.0,124.97917013831028,5,Good,0
30,66,600000.0,6000.0,70.0,66,70.0,99.98333611064822,0,Good,0
31,66,625000.0,6000.0,61.0,66,61.0,104.1493084485919,0,Good,0
29,66,650000.0,6000.0,63.0,66,63.0,108.31528078653558,0,Good,0
37,66,220000.0,3000.0,62.0,66,62.0,73.30889703432189,0,Good,0
27,67,650000.0,7000.0,65.0,66,65.0,92.84387944579346,1,Good,0
30,66,500000.0,6000.0,54.0,66,54.0,83.31944675887353,0,Good,0
27,70,650000.0,9000.0,54.0,66,54.0,72.21419842239752,4,Good,0
30,66,500000.0,6000.0,59.0,66,59.0,83.31944675887353,0,Good,0
25,68,825000.0,10000.0,71.0,66,71.0,82.4917508249175,2,Good,0
25,67,650000.0,6000.0,53.0,66,53.0,108.31528078653558,1,Good,0
29,66,700000.0,6000.0,60.0,66,60.0,116.64722546242292,0,Good,0
26,71,850000.0,8000.0,68.0,66,68.0,106.23672040994876,5,Good,0
28,66,675000.0,7000.0,66.0,66,66.0,96.41479788601629,0,Good,0
30,66,500000.0,6000.0,38.0,66,38.0,83.31944675887353,0,Good,1
30,66,500000.0,2000.0,66.0,66,66.0,249.8750624687656,0,Good,0
30,66,600000.0,2000.0,67.0,66,67.0,299.85007496251876,0,Good,0
28,66,600000.0,10000.0,51.0,66,51.0,59.99400059994001,0,Good,0
28,66,750000.0,8000.0,59.0,66,59.0,93.73828271466067,0,Good,0
26,69,675000.0,7000.0,58.0,66,58.0,96.41479788601629,3,Good,0
27,67,725000.0,7000.0,69.0,66,69.0,103.55663476646194,1,Good,0
26,68,775000.0,7000.0,76.0,66,76.0,110.69847164690758,2,Good,0
29,66,550000.0,2000.0,68.0,66,68.0,274.86256871564217,0,Good,0
29,66,550000.0,6000.0,63.0,66,63.0,91.65139143476087,0,Good,0
28,66,600000.0,4000.0,69.0,66,69.0,149.96250937265683,0,Good,0
28,66,750000.0,8000.0,59.0,66,59.0,93.73828271466067,0,Good,0
28,66,675000.0,7000.0,62.0,66,62.0,96.41479788601629,0,Good,0
28,66,600000.0,10000.0,61.0,66,61.0,59.99400059994001,0,Good,0
26,68,700000.0,7000.0,61.0,66,61.0,99.98571632623911,2,Good,0
26,72,700000.0,7000.0,42.0,66,42.0,99.98571632623911,6,Good,1
28,66,675000.0,7000.0,68.0,66,68.0,96.41479788601629,0,Good,0
30,66,675000.0,8000.0,64.0,66,64.0,84.3644544431946,0,Good,0
25,72,675000.0,6000.0,62.0,66,62.0,112.48125312447925,6,Good,3
28,66,750000.0,8000.0,66.0,66,66.0,93.73828271466067,0,Good,0
27,66,650000.0,7000.0,48.0,66,48.0,92.84387944579346,0,Good,1
27,66,725000.0,7000.0,67.0,66,67.0,103.55663476646194,0,Good,0
29,66,700000.0,7000.0,69.0,66,69.0,99.98571632623911,0,Good,0
30,66,600000.0,6000.0,68.0,66,68.0,99.98333611064822,0,Good,0
26,68,850000.0,8000.0,67.0,66,67.0,106.23672040994876,2,Good,0
29,66,700000.0,6000.0,62.0,66,62.0,116.64722546242292,0,Good,0
27,69,350000.0,5000.0,53.0,66,53.0,69.98600279944012,3,Good,0
28,66,600000.0,7000.0,59.0,66,59.0,85.70204256534781,0,Good,0
28,66,600000.0,7000.0,57.0,66,57.0,85.70204256534781,0,Good,0
28,66,750000.0,10000.0,66.0,66,66.0,74.99250074992501,0,Good,0
30,66,500000.0,6000.0,57.0,66,57.0,83.31944675887353,0,Good,0
26,71,775000.0,7000.0,66.0,66,66.0,110.69847164690758,5,Good,0
